ts21885,tt3339966,7.6,70242.0,20.333,7.2
tm233214,tt4273292,6.8,27125.0,9.063,6.5
ts38783,tt4976512,7.4,7831.0,17.549,6.6
tm219233,tt4669986,7.0,34139.0,16.292,6.7
ts36983,tt3986586,6.7,27148.0,33.47,7.6
ts41963,tt5562056,6.9,13569.0,32.563,6.2
ts52838,tt4922804,7.3,25077.0,37.982,7.3
ts38204,tt5189670,8.6,93456.0,10.955,7.9
tm199700,tt0810819,7.1,180805.0,19.604,7.6
tm200126,tt3823012,6.4,19936.0,10.044,6.1
tm132273,tt2224026,6.6,100705.0,37.237,6.8
ts36046,tt4591680,5.3,3174.0,36.236,7.3
ts36545,tt4428122,6.6,60305.0,33.415,6.5
tm139532,tt3176922,6.2,45243.0,13.359,6.4
ts36856,tt4326894,8.0,36050.0,34.434,7.3
tm219248,tt2452386,7.3,70542.0,10.667,7.3
tm220594,tt4908644,8.3,17710.0,11.354,8.0
ts35362,tt4524056,8.2,21388.0,137.792,8.0
tm239743,tt4853102,6.4,55806.0,29.498,6.6
tm138614,tt4209984,6.3,32547.0,10.384,5.9
tm205890,tt4649162,6.3,42763.0,14.921,6.3
tm139841,tt2752772,5.3,53733.0,26.423,5.8
tm233521,tt4158876,6.8,11243.0,7.611,6.4
ts35354,tt3250026,6.6,24479.0,60.53,6.6
tm244788,tt5895028,8.2,34914.0,10.311,8.0
tm208622,tt3316948,6.1,89912.0,15.041,6.1
ts38758,tt5537534,7.6,6121.0,27.887,8.2
tm204035,tt2106651,6.3,58407.0,38.64,6.4
ts41913,tt5531470,7.5,13625.0,13.548,7.2
tm134516,tt2652118,6.1,19275.0,22.951,6.1
ts42655,tt5193358,7.6,5693.0,9.545,7.2
ts3844,tt4744218,7.1,12112.0,11.944,6.8
ts53287,tt6233538,7.0,7539.0,25.738,6.9
tm136321,tt4209960,6.2,5378.0,7.157,6.0
tm233465,tt4032232,4.3,23588.0,22.899,5.2
ts42156,tt10947610,6.8,3205.0,18.683,7.1
tm136257,tt1365050,7.7,80129.0,11.978,7.6
ts41906,tt6354518,8.4,6649.0,33.948,8.5
ts38116,tt5344382,7.9,1623.0,7.838,7.0
tm140843,tt2157712,6.5,98127.0,24.934,6.4
tm238722,tt4682786,6.7,99053.0,25.719,7.3
ts35256,tt4295140,8.5,15176.0,16.397,7.9
ts53249,tt1734135,8.4,16509.0,35.879,8.5
tm239683,tt5598216,7.3,6496.0,8.626,7.1
tm147082,tt5108670,7.6,13703.0,9.586,7.5
ts42043,tt6074794,8.4,2586.0,19.401,8.0
tm206512,tt4473464,6.0,52925.0,12.217,6.0
tm200690,tt3387542,4.8,42148.0,27.63,5.2
tm155102,tt1841642,5.3,14882.0,6.835,5.3
tm205812,tt3922798,7.2,38308.0,10.913,7.2
ts35577,tt5240222,7.0,1911.0,23.148,7.3
tm235405,tt4034452,6.5,7665.0,7.365,6.7
tm245378,tt5477566,5.9,7116.0,10.953,5.8
ts52830,tt5435008,7.6,36359.0,20.316,7.6
tm225308,tt4846318,7.2,8512.0,15.949,7.1
tm230551,tt2888046,7.0,54128.0,33.711,7.0
ts38731,tt4699982,7.1,3658.0,14.262,6.9
ts42127,tt5692740,7.1,2648.0,7.115,7.3
tm138672,tt1290138,5.9,6029.0,9.626,5.6
ts41948,tt6319696,8.4,5772.0,5.002,7.8
ts38809,tt4592410,8.2,22304.0,8.755,7.4
tm253083,tt5912454,7.3,17033.0,8.648,7.0
tm316731,tt6545220,7.6,1513.0,2.851,7.8
tm244403,tt5640450,6.3,38463.0,17.371,6.1
ts79799,tt4816058,8.2,6161.0,58.201,8.2
tm139194,tt2870834,5.5,10764.0,14.238,5.8
tm245671,tt5074352,8.4,180247.0,14.572,8.0
tm235227,NULL,NULL,NULL,0.901,6.7
tm233317,tt0837156,6.1,7985.0,10.761,6.2
tm239733,tt5147214,6.3,14608.0,26.706,6.5
ts38568,tt4973548,7.2,11264.0,13.564,6.9
ts37944,tt4367560,7.7,3461.0,9.908,7.6
ts42137,tt5580664,8.1,8706.0,38.016,7.4
ts35987,tt3604232,6.0,1048.0,20.971,7.7
tm123789,tt1002563,5.6,3542.0,20.107,6.3
ts53155,tt6038584,7.2,4985.0,5.479,6.7
ts38770,tt4789300,7.3,3655.0,6.874,7.4
ts42038,tt1527428,7.3,5101.0,7.804,6.2
tm244381,tt3963816,5.5,21929.0,24.663,5.8
tm233533,tt4134536,5.7,10646.0,17.452,5.7
ts42119,tt4971144,7.3,5158.0,16.824,7.4
ts76079,tt6717058,7.1,579.0,68.219,8.3
tm166321,tt1018765,6.1,22147.0,12.35,5.8
tm214825,tt2479478,4.8,47935.0,52.167,5.1
tm238661,tt4181052,5.8,23669.0,14.187,5.7
tm142881,tt3614814,4.1,7804.0,11.088,5.5
tm243121,tt4936176,5.8,7381.0,6.767,5.4
tm270504,tt4799064,6.3,12474.0,11.533,6.2
tm239707,tt4769836,5.7,45146.0,13.392,5.7
tm242736,tt5777636,8.4,14356.0,7.462,8.1
tm267948,tt5517438,6.7,4872.0,6.426,6.3
ts41995,tt7239256,6.9,2125.0,6.212,6.1
ts76956,tt7320300,7.5,3253.0,3.728,8.0
ts54028,tt7875988,7.0,2688.0,2.178,7.3
tm208903,tt4572820,7.6,4349.0,10.672,7.5
tm136061,tt3077214,6.9,41529.0,9.53,7.3
tm201222,tt1254322,5.8,4065.0,17.025,6.3
tm215638,NULL,NULL,NULL,207.147,7.0
tm205437,tt4504438,7.4,1938.0,4.566,6.7
ts78325,tt3838978,8.0,2354.0,5.024,7.3
tm247642,tt5952332,6.9,23969.0,11.45,6.7
tm219276,tt1639084,6.7,20111.0,8.44,6.8
tm135543,tt3707106,5.3,20541.0,9.388,5.6
tm233544,tt5248968,7.8,10742.0,9.676,7.2
ts11670,tt3807034,6.6,1696.0,14.724,6.9
ts42090,tt5863126,8.4,6789.0,16.641,7.3
ts86021,tt6046238,8.4,346.0,8.324,8.0
ts42257,tt5332206,8.6,6338.0,8.776,8.1
ts35406,tt4531748,6.0,9059.0,26.43,5.7
ts128895,tt6150576,8.4,4109.0,8.013,7.6
tm245724,tt4216902,6.2,3994.0,8.343,6.1
tm138792,tt3824412,5.4,7073.0,7.885,5.1
tm244880,tt5059406,4.6,14491.0,9.791,4.4
ts37660,tt5182866,9.2,6557.0,15.317,8.7
ts119087,tt7264084,6.6,95.0,2.575,NULL
ts41258,tt5764414,7.5,3663.0,23.344,7.2
tm308241,tt5333842,5.7,896.0,6.75,6.8
ts81483,tt7699866,7.0,127.0,2.878,9.5
tm221225,tt6852304,6.3,20005.0,7.275,6.1
ts37896,tt4761054,6.2,367.0,2.731,5.8
ts52943,tt4613520,8.2,1075.0,6.178,8.3
ts21979,tt10800582,7.7,3635.0,9.159,7.0
tm205870,tt1712192,6.4,16180.0,10.978,6.3
tm244052,tt6295304,7.3,1063.0,3.29,7.8
ts36547,tt4680240,8.2,5514.0,31.739,8.4
ts84398,tt6522580,8.2,6461.0,8.807,7.8
ts77654,tt4680360,6.8,82.0,4.256,9.3
tm232953,tt4573516,5.9,8644.0,8.409,5.4
tm240007,NULL,NULL,NULL,24.896,6.6
tm233493,tt4981636,6.0,8972.0,15.219,6.9
ts39014,tt5895314,7.2,1265.0,5.73,6.6
tm140436,tt3165590,5.5,11963.0,11.689,5.4
ts38764,tt4003966,6.9,5083.0,7.729,6.6
ts54110,tt3590338,8.7,891.0,5.367,7.6
ts54156,tt6088326,8.2,1723.0,2.151,8.5
tm213681,tt4768764,7.0,6501.0,9.714,6.9
tm228242,tt4537842,5.5,15428.0,6.405,5.3
ts38230,tt5135336,7.4,2784.0,6.495,7.8
ts51368,tt5916218,6.7,730.0,18.291,6.1
tm209950,tt4669186,5.9,9458.0,8.106,6.5
tm205935,tt4382872,4.1,11180.0,19.682,4.6
tm244134,tt9049178,6.5,5460.0,10.796,6.1
tm271070,tt4652532,5.4,5057.0,18.103,6.7
tm267135,tt5496926,6.0,1438.0,9.354,6.5
tm233616,tt5371572,6.1,843.0,13.662,6.5
tm211510,tt3216348,5.2,12918.0,14.776,5.4
tm157283,tt3499048,7.4,4120.0,5.314,7.6
tm219173,tt2978102,5.6,7860.0,20.41,5.9
tm244507,tt4562518,7.5,11495.0,7.579,7.3
tm218052,tt4430212,8.2,79075.0,7.871,7.8
tm214085,tt3986532,7.4,2649.0,5.604,7.2
tm229542,tt5069564,7.9,8471.0,4.657,7.8
tm335263,NULL,NULL,NULL,1.734,6.6
ts66540,tt5674872,7.3,880.0,1.537,6.8
tm253080,tt5788462,5.7,3972.0,19.275,5.6
tm241314,tt4685424,6.7,15656.0,10.028,6.6
ts75829,tt5075942,5.5,170.0,1.4,7.3
ts56674,tt5021206,5.7,433.0,6.315,7.4
tm282915,tt6213810,5.7,865.0,12.942,6.8
ts35360,tt3910690,4.5,614.0,9.398,6.9
tm246870,tt9237490,5.3,7005.0,15.816,5.7
ts35359,tt4346362,7.2,234.0,13.453,NULL
tm266844,tt1542768,5.9,22466.0,12.817,5.8
ts37779,tt4196822,7.2,579.0,8.182,7.6
tm238748,tt1878841,4.5,15848.0,14.011,4.8
tm193125,tt4382552,6.1,17447.0,44.727,5.9
ts42089,tt5467814,6.1,7183.0,8.147,6.4
ts42075,tt5303668,6.7,1152.0,10.782,5.4
ts43272,tt4790546,8.1,1624.0,4.264,8.0
tm300713,tt5659172,6.6,563.0,4.97,6.0
ts41883,tt8535796,7.9,5615.0,74.751,7.5
ts36630,tt1396212,6.8,458.0,18.042,7.1
ts41260,tt5858892,8.3,2127.0,15.225,7.3
ts39017,tt5193172,5.8,712.0,43.241,7.7
tm229140,NULL,NULL,NULL,6.22,7.4
ts38757,tt5462936,5.9,325.0,11.297,6.5
tm290444,tt6302160,6.6,7304.0,38.145,7.5
tm200454,tt4271820,7.5,5722.0,4.122,6.8
ts35596,tt3596178,5.0,2114.0,11.756,7.9
ts144323,tt11063952,8.1,12.0,5.531,7.6
tm275800,tt4944658,6.8,3844.0,18.073,7.0
ts42218,tt5676412,6.5,546.0,285.361,7.5
ts38512,tt5347906,7.6,43.0,4.669,7.5
tm233561,tt5174284,6.8,1364.0,5.676,6.6
tm232950,tt4240406,5.8,2325.0,6.786,6.0
tm139870,tt8215284,6.0,2610.0,11.431,5.9
tm266628,NULL,NULL,NULL,13.027,5.7
ts41294,tt4354042,6.8,632.0,4.877,5.9
tm267429,tt8070856,6.6,645.0,3.512,6.3
ts43501,tt5181284,7.8,1031.0,2.774,7.4
ts42628,tt5228026,5.3,835.0,3.998,5.1
ts36740,tt4861760,6.1,985.0,14.028,8.0
tm233344,tt4900716,7.7,25792.0,9.091,7.0
ts53076,tt5730624,6.9,303.0,103.284,NULL
ts53106,tt6422918,7.4,1544.0,6.903,6.9
ts41253,tt6092878,8.0,2322.0,5.592,6.0
tm244915,tt4864932,5.3,8826.0,13.824,6.4
ts38717,tt5520732,7.7,3088.0,12.751,7.1
tm239947,tt5710042,4.1,3402.0,9.957,4.3
tm236999,tt4631532,6.7,4140.0,11.493,7.2
ts58068,tt8594220,7.1,2747.0,3.8,7.4
tm218186,tt3661298,7.9,38.0,8.075,5.8
tm242755,tt6102594,5.5,3034.0,7.766,6.0
ts38805,tt4716268,7.6,522.0,6.351,6.6
tm193388,tt4088770,7.9,3893.0,2.514,7.5
tm323616,tt15119398,NULL,NULL,1.048,6.0
tm242002,tt5571712,5.6,614.0,2.907,5.8
ts52988,tt6246500,6.8,724.0,3.779,6.8
tm220317,tt4512714,7.4,2163.0,4.491,6.9
tm201365,tt3802576,6.4,12886.0,4.823,6.6
ts38761,tt5679572,7.9,1769.0,22.672,8.2
tm244638,tt4902716,4.9,5156.0,6.244,4.6
tm232954,tt5278460,7.2,6586.0,8.819,7.2
ts56748,tt5881326,7.3,2012.0,12.18,8.0
tm225275,tt4642044,5.1,3332.0,13.12,5.9
tm227922,tt4199110,5.7,686.0,3.318,4.8
ts43230,tt4991910,8.1,645.0,11.108,8.4
ts56032,tt5677942,8.3,642.0,21.243,7.7
tm272413,tt6257714,6.8,990.0,3.746,6.3
ts55559,tt5846856,8.4,870.0,13.727,8.2
tm244513,tt4730986,7.4,9739.0,9.524,7.8
tm234136,tt3625516,3.6,1093.0,3.915,4.3
ts75324,tt5458128,8.1,575.0,25.176,7.4
tm239762,tt5151716,6.7,4335.0,9.812,6.6
tm132524,tt5116866,5.6,5495.0,8.06,5.6
tm245297,tt5001772,7.8,2173.0,4.71,7.6
ts54100,tt5874596,6.6,715.0,4.724,8.1
tm224377,tt4944352,7.4,2089.0,5.595,7.7
tm217939,tt4388506,6.2,2279.0,7.422,5.9
tm193211,tt6876670,7.7,12395.0,7.566,7.2
ts31593,tt13527330,6.3,88.0,5.458,5.0
tm234292,tt2903370,5.7,224.0,1.748,6.1
ts74917,tt5815824,5.7,433.0,3.205,6.5
ts35463,tt4162898,3.1,1041.0,14.932,6.3
tm281182,tt6302122,7.4,2519.0,4.242,7.2
tm242422,tt5598110,6.1,4256.0,9.415,5.9
tm245148,tt5849950,7.7,5393.0,6.07,7.3
tm272854,tt5156746,6.2,5501.0,8.386,6.5
tm350159,tt9741588,6.4,21.0,0.919,4.0
tm224275,tt5342778,7.1,676.0,1.65,6.1
tm195764,tt3984280,5.6,12441.0,8.384,5.4
tm211478,tt3148502,7.4,26790.0,7.836,6.6
tm195870,tt4154218,5.8,2965.0,7.823,5.9
tm246056,tt5602318,7.3,899.0,3.59,7.5
ts55966,tt6464612,6.5,49.0,9.137,7.7
tm240895,tt5205210,6.0,1499.0,12.599,6.0
tm246579,tt5167174,5.9,710.0,4.336,5.9
tm243849,NULL,NULL,NULL,5.349,7.1
tm211461,tt4685750,6.2,2722.0,7.255,6.0
ts86831,tt6070434,7.7,370.0,5.028,7.0
tm239290,tt5341036,6.7,372.0,4.031,7.4
ts74753,tt5350276,8.3,1905.0,5.48,7.9
tm233157,tt4788934,5.4,2100.0,16.09,5.8
tm230524,tt0337926,5.4,18.0,2.269,5.1
tm238829,NULL,NULL,NULL,25.774,5.9
ts53065,tt6212990,6.9,564.0,4.321,7.2
ts54010,tt6968336,6.3,261.0,10.581,7.6
tm242687,tt4969044,7.1,7701.0,10.891,6.5
tm246175,tt4940370,6.3,5976.0,8.814,6.4
ts38772,tt5689030,8.2,355.0,4.472,7.8
ts83224,tt5698140,7.6,890.0,3.812,8.3
ts53149,tt6168004,6.9,287.0,4.329,8.0
tm240162,tt4434004,7.8,29819.0,7.815,7.2
ts57705,tt0341957,7.4,64.0,10.121,7.6
tm242646,tt4213806,5.9,3209.0,7.979,6.0
tm225675,tt5038776,6.7,713.0,3.278,6.2
tm233023,tt4970632,7.5,3508.0,4.573,7.0
tm197503,tt4333674,7.0,6199.0,5.296,6.2
ts74929,tt4610750,5.7,182.0,10.146,8.8
tm220473,tt4392266,7.0,465.0,1.542,6.9
tm225693,tt4900018,7.1,3357.0,5.617,6.8
ts54022,tt6588218,7.5,979.0,14.596,8.2
ts43258,tt4853764,8.8,1295.0,4.367,8.8
ts55365,tt9518312,8.4,71.0,13.649,10.0
tm199987,NULL,NULL,NULL,3.016,4.3
ts42011,tt5993744,7.2,166.0,1.321,8.0
tm241998,tt3859980,5.6,11595.0,6.358,6.5
tm421855,tt5275236,7.7,48.0,1.336,6.8
tm231314,tt4110400,5.8,605.0,11.089,6.0
ts55223,tt5674272,6.2,344.0,2.022,6.0
ts41154,tt5866074,8.0,3087.0,8.8,7.1
tm227029,tt1713440,6.9,7900.0,7.807,6.5
ts41899,tt6209442,7.1,423.0,5.984,8.4
ts82327,tt7038964,6.8,95.0,1.92,8.0
tm244559,tt4170344,7.3,1785.0,5.671,7.2
tm245102,tt5139326,6.2,1820.0,5.821,5.9
ts35505,tt3701442,7.3,493.0,3.098,6.3
tm201906,tt3544218,6.7,4478.0,7.006,5.8
tm248010,tt5112438,6.0,68.0,1.244,5.4
tm239774,tt4855748,5.3,6981.0,18.472,6.0
tm252245,NULL,NULL,NULL,6.399,7.4
ts56221,tt5828144,6.5,77.0,6.616,10.0
tm245235,tt5066574,7.5,6925.0,6.777,7.4
ts38812,tt9556710,7.1,299.0,2.313,8.0
tm232832,tt4677578,6.6,1408.0,27.507,6.9
tm227042,tt5242900,4.4,21487.0,6.712,5.8
tm243931,tt5140248,7.6,934.0,1.706,7.7
tm233843,tt4430136,7.3,14968.0,4.232,7.0
ts43341,tt2303188,6.3,7.0,4.985,7.8
ts82582,tt7131694,7.1,16.0,2.561,NULL
tm215054,tt4835636,6.3,1936.0,5.081,6.0
tm247644,tt5186874,5.0,356.0,4.63,5.4
ts38769,tt5672036,6.1,2051.0,19.427,5.1
ts42155,tt5759196,5.9,603.0,7.217,7.0
tm526163,tt6536576,NULL,NULL,NULL,NULL
tm239739,tt5662932,7.4,14380.0,8.674,7.1
ts52981,tt6048644,6.9,1665.0,4.026,7.0
ts87465,tt6474054,7.2,319.0,0.862,NULL
ts52825,tt6353308,7.9,767.0,8.08,7.2
ts107658,tt8879588,7.5,12.0,NULL,NULL
ts42260,tt5275894,7.3,2471.0,4.073,6.5
ts43119,tt3741346,6.4,2801.0,6.72,6.0
tm311494,tt4379536,6.1,1308.0,7.597,5.8
tm221883,tt2724532,5.8,4570.0,15.967,5.8
tm233196,tt5213744,5.5,973.0,10.978,6.0
ts127430,tt6163070,8.8,167.0,0.878,9.0
tm376111,tt5485482,3.7,297.0,5.246,6.5
tm246543,tt4641248,6.3,1336.0,4.917,6.2
tm227523,tt7440582,6.1,259.0,2.487,5.3
tm321189,tt6079360,6.5,566.0,2.513,6.4
tm219699,tt3469244,5.9,9145.0,3.704,5.6
tm270555,tt5952534,7.9,3243.0,7.433,7.6
tm316567,tt5923040,6.2,277.0,3.884,7.0
tm321785,tt4818776,6.6,1212.0,2.331,7.1
tm283938,tt4796634,6.1,1700.0,3.992,6.8
tm228839,tt6450052,5.8,19834.0,4.029,5.2
tm272012,tt6111628,5.1,221.0,2.6,4.5
tm219817,tt4934950,8.1,34659.0,7.577,7.5
tm230426,tt4448304,5.8,940.0,9.114,7.1
tm239769,tt4679136,6.6,1358.0,5.041,6.5
tm208628,tt4110568,7.0,17149.0,7.728,6.8
tm66466,tt0315642,7.2,18681.0,6.966,6.6
tm228657,NULL,NULL,NULL,2.931,6.6
tm245155,tt4943218,5.1,1981.0,5.506,4.8
tm232930,tt5290620,1.9,4341.0,3.768,3.1
tm245722,tt5078796,5.0,1503.0,4.043,5.2
tm245911,tt5698568,6.5,3281.0,9.711,6.5
tm244079,tt5886430,7.3,299.0,2.319,7.4
tm266629,tt5946232,6.5,1882.0,3.53,6.7
ts52950,tt6954524,7.7,98.0,4.001,8.0
tm215911,tt3724898,2.8,825.0,2.932,2.9
tm232855,tt3860092,7.1,328.0,2.675,8.1
tm257629,tt5233106,2.7,382.0,3.26,3.6
tm234773,tt4334636,7.4,1158.0,2.802,6.8
tm208713,tt2424988,7.2,24676.0,6.772,7.2
tm218683,tt3521770,7.3,78.0,1.784,NULL
tm234466,tt4789272,5.4,230.0,3.027,6.0
ts78442,tt5697642,6.8,583.0,2.274,7.8
tm340927,tt6278732,6.8,157.0,1.903,9.0
tm311456,tt5748380,6.2,2667.0,1.91,6.3
tm238717,tt5435084,6.3,1681.0,1.775,6.5
ts42347,tt5235950,5.7,349.0,7.049,8.3
tm233015,tt4399594,5.4,4787.0,3.791,5.8
tm211273,tt4705606,6.8,1506.0,5.005,6.9
tm230927,tt3730510,5.3,1824.0,6.561,5.7
tm273933,tt5861260,6.0,503.0,3.124,5.7
tm245293,tt4990516,7.8,1649.0,1.682,7.0
tm270982,tt5712152,6.7,1692.0,4.299,6.4
ts51367,tt5937754,7.0,2285.0,7.035,6.2
tm274053,tt4991844,6.6,737.0,4.968,5.9
tm137557,tt4187514,5.9,758.0,2.663,4.8
tm315345,tt6290168,7.5,525.0,2.208,7.5
tm207668,tt3679000,5.4,6258.0,5.018,5.6
tm193378,tt4074376,6.8,2572.0,4.925,6.6
ts21876,tt6131630,6.6,185.0,9.643,6.5
tm275726,tt6268852,7.0,232.0,3.98,6.7
tm307997,tt5351044,5.0,775.0,20.082,5.4
ts55556,tt5231950,8.4,314.0,7.483,9.0
tm149212,tt4160256,7.2,674.0,2.566,7.1
tm239933,tt5979312,5.9,644.0,9.125,6.4
tm327551,tt5356680,7.7,279.0,2.526,7.1
tm233366,tt4814290,7.3,12816.0,8.131,6.9
ts75897,tt6040768,6.9,254.0,6.244,7.4
tm263743,tt6011480,5.2,738.0,5.963,5.3
tm494288,tt8857316,NULL,NULL,0.707,NULL
tm247631,tt4373956,6.5,2374.0,3.914,6.3
tm271974,tt5858122,5.5,353.0,5.852,5.4
tm246485,tt6684398,7.5,3310.0,3.343,6.7
ts42432,tt10145322,6.4,25.0,3.956,6.0
tm267017,tt5183654,4.7,983.0,3.857,4.5
tm244842,tt5891626,7.3,498.0,3.296,6.3
tm247444,tt5323386,6.6,328.0,2.098,8.0
ts91990,tt9583184,8.3,45.0,0.621,NULL
tm227044,tt4007558,3.6,5612.0,5.132,4.9
ts81898,tt6312916,7.5,122.0,1.284,8.0
ts38813,tt6015820,5.1,47.0,3.816,7.3
tm138584,tt4338154,5.6,1910.0,1.792,6.0
ts42371,tt4358188,6.2,312.0,1.481,5.6
tm224255,tt4971824,7.1,1395.0,1.168,6.7
tm267419,tt6023444,7.4,4447.0,4.341,6.7
tm155382,tt5207116,5.1,699.0,1.487,5.7
tm239764,tt5943936,6.4,1647.0,4.239,6.7
tm240733,tt5089786,7.5,6167.0,9.529,7.5
tm266622,tt6081882,6.6,2865.0,4.549,6.4
tm244758,tt3105662,4.8,928.0,3.571,4.5
tm232931,tt5352432,6.6,1517.0,4.269,6.4
ts83454,NULL,NULL,NULL,2.273,NULL
tm217986,tt3422462,4.5,1273.0,2.835,6.4
tm451222,tt6423578,4.8,307.0,3.034,4.0
tm233648,tt5087462,6.5,1036.0,4.159,5.6
tm247767,tt5348954,5.9,1248.0,3.297,4.3
ts53346,tt6370626,3.8,501.0,1.968,5.8
tm375681,tt5998744,5.2,697.0,3.625,5.7
tm452046,NULL,NULL,NULL,1.4,6.3
tm238486,tt5066564,5.6,864.0,2.977,6.4
ts224440,NULL,NULL,NULL,0.722,NULL
tm232267,tt5339586,4.4,274.0,3.226,4.6
tm203056,tt4899096,6.2,5031.0,4.02,5.7
tm272484,tt6209400,7.2,2586.0,4.977,6.8
ts81027,tt6409112,7.0,57.0,1.214,NULL
ts86089,tt7162436,5.0,56.0,2.682,4.0
tm198496,tt4530184,6.6,3247.0,6.299,6.7
ts41151,tt5301958,7.9,798.0,5.713,7.8
tm201855,tt4467262,4.7,3137.0,2.601,5.6
tm215265,NULL,NULL,NULL,3.006,5.9
tm240728,tt5457520,6.8,1971.0,3.899,6.5
tm233463,tt5838944,5.4,297.0,3.726,6.1
tm290157,tt5254198,6.8,75.0,1.4,7.5
ts83450,tt6506806,7.0,218.0,2.87,7.0
ts53017,tt9874364,6.8,74.0,3.951,9.7
ts54117,tt4588068,6.2,58.0,2.504,8.0
tm271839,tt6217368,6.4,1483.0,5.384,6.3
tm232710,tt5226380,8.6,47.0,3.425,7.1
tm234703,tt4990706,5.0,275.0,5.002,5.6
tm134052,tt3995590,6.6,1463.0,4.514,5.8
tm234069,tt5114588,6.4,10261.0,5.328,6.3
ts53543,tt6703344,6.3,210.0,10.889,8.0
ts82475,tt7131688,6.1,14.0,0.967,NULL
tm278279,tt6045798,6.7,543.0,1.67,7.0
tm212968,tt1239242,6.1,855.0,3.109,5.4
ts41485,tt5606154,8.4,4269.0,3.44,7.8
tm211571,tt4505260,4.5,3170.0,3.158,4.2
tm230478,tt5280664,6.5,688.0,2.743,7.3
tm244923,tt5684860,7.3,3620.0,3.947,6.9
tm350374,tt5580778,7.4,239.0,2.717,7.4
tm233570,tt4842270,4.8,294.0,3.422,4.8
tm554110,tt5036924,5.7,121.0,1.482,NULL
tm533845,tt6069058,6.1,39.0,1.225,7.0
ts84542,tt7162434,4.1,21.0,2.159,10.0
tm242906,tt5877882,5.5,30.0,2.48,7.8
ts253685,NULL,NULL,NULL,0.6,NULL
ts36634,tt6058496,6.4,138.0,16.282,7.5
tm236705,tt5547496,5.5,113.0,1.113,5.2
tm232947,tt5240748,5.5,1884.0,3.764,5.6
tm233121,tt5191238,5.5,3524.0,2.177,5.9
tm245791,tt5514296,7.2,1511.0,2.154,6.8
tm244577,tt6093452,6.4,998.0,6.117,6.9
tm409220,tt6660922,6.7,62.0,1.061,6.0
tm549892,tt5314138,1.5,382.0,1.217,NULL
ts285233,NULL,NULL,NULL,1.008,NULL
tm239635,NULL,NULL,NULL,6.56,6.9
tm319354,NULL,NULL,NULL,1.328,5.5
ts87884,tt10202268,7.4,32.0,0.73,NULL
tm257141,tt5753806,6.0,681.0,1.851,5.6
tm244635,tt4778424,5.8,273.0,5.917,4.9
tm456667,tt7254796,4.4,74.0,0.6,NULL
tm198842,tt4324242,5.2,1891.0,2.834,5.1
tm211424,tt4354740,6.3,2237.0,2.129,6.8
tm421214,NULL,NULL,NULL,1.102,6.5
tm286268,tt6475636,5.2,117.0,2.578,3.7
tm313374,NULL,NULL,NULL,0.6,7.0
tm244380,tt5755912,6.9,749.0,2.518,6.1
tm540757,tt5714802,6.6,88.0,1.384,NULL
tm267112,tt2174084,5.1,294.0,1.943,4.8
tm245042,tt5805252,7.6,1479.0,1.584,6.1
tm198786,tt4377918,7.2,828.0,3.591,6.9
tm226320,tt5274684,6.8,8920.0,5.414,6.7
tm424879,tt5659164,6.7,177.0,4.283,6.0
ts36741,tt4567218,6.7,195.0,2.355,7.3
tm214589,tt4628812,6.5,303.0,0.862,6.8
ts35963,tt5053036,7.7,28.0,0.992,7.5
tm279828,tt6271264,6.9,371.0,2.128,6.4
tm571645,tt4172758,6.9,76.0,1.839,7.0
tm247159,tt5357902,4.8,98.0,1.552,6.0
tm295349,tt6475778,5.7,67.0,1.034,5.7
tm205333,tt4489160,6.3,272.0,1.888,8.1
tm231911,tt4944460,7.1,491.0,2.321,7.9
tm139590,tt1929433,4.3,368.0,2.088,4.2
tm283909,tt6271110,4.5,204.0,1.957,6.7
tm407961,tt4527090,5.0,50.0,2.123,5.0
tm207734,tt4624852,6.4,1535.0,4.419,6.2
tm247396,tt4677816,6.6,32.0,1.258,7.0
tm811691,NULL,NULL,NULL,1.278,10.0
tm242745,NULL,NULL,NULL,2.358,8.2
tm225416,tt4841640,3.7,160.0,2.38,5.1
tm282988,tt6959666,4.8,67.0,1.074,6.2
tm246810,tt2909396,2.7,282.0,1.729,3.8
ts249161,tt5528490,7.2,143.0,NULL,NULL
tm252609,tt2385126,5.6,220.0,1.73,7.2
ts248736,tt7128052,7.4,100.0,NULL,NULL
tm528287,tt6418390,6.5,12.0,NULL,NULL
tm562821,tt4658908,5.3,59.0,NULL,NULL
tm244041,tt6999080,4.5,30.0,0.933,5.0
tm272666,tt5755796,5.8,188.0,1.075,6.5
tm219739,tt4202506,6.2,256.0,1.68,5.7
tm860487,NULL,NULL,NULL,1.078,7.4
tm1063792,tt4661188,NULL,NULL,NULL,NULL
ts53513,tt6273088,8.0,106.0,4.257,8.8
tm232090,tt5073746,5.4,473.0,2.688,5.7
tm317850,tt8332742,6.0,23.0,1.4,5.0
tm235005,tt8007138,5.1,183.0,2.128,NULL
tm296203,tt6379048,5.4,874.0,1.645,5.1
ts83535,tt4210022,6.0,57.0,8.408,8.0
tm350727,tt6200274,2.1,250.0,1.618,6.2
tm245050,tt5811182,5.1,121.0,1.974,6.5
tm212909,tt3837166,6.3,502.0,2.99,7.5
ts38703,tt5546516,6.9,103.0,6.772,5.4
ts83449,tt6093070,5.5,325.0,4.504,9.0
ts56544,NULL,NULL,NULL,3.438,NULL
